學年度,學期,設立別,學校類別,學校統計處代碼,學校名稱,學制班別,性別,在學學生數,學期內新辦理休學人數小計,因病學期內新辦理休學人數,因經濟困難學期內新辦理休學人數,因學業成績學期內新辦理休學人數,因志趣不合學期內新辦理休學人數,因工作需求學期內新辦理休學人數,因懷孕學期內新辦理休學人數,因育嬰學期內新辦理休學人數,因兵役學期內新辦理休學人數,因出國學期內新辦理休學人數,因論文學期內新辦理休學人數,因適應不良學期內新辦理休學人數,因家人傷病學期內新辦理休學人數,因考試訓練學期內新辦理休學人數,其他學期內新辦理休學人數,至學期底總休學人數小計,因病至學期底總休學人數,因經濟困難至學期底總休學人數,因學業成績至學期底總休學人數,因志趣不合至學期底總休學人數,因工作需求至學期底總休學人數,因懷孕至學期底總休學人數,因育嬰至學期底總休學人數,因兵役至學期底總休學人數,因出國至學期底總休學人數,因論文至學期底總休學人數,因適應不良至學期底總休學人數,因家人傷病至學期底總休學人數,因考試訓練至學期底總休學人數,其他至學期底總休學人數
105,1,私立,技專校院,1045,嶺東科技大學,學士班(日間),女,"4,584",69,10,8,4,21,3,2,0,0,0,0,0,0,0,21,105,13,13,4,34,8,4,1,0,0,0,0,0,0,28
105,1,私立,技專校院,1045,嶺東科技大學,學士班(進修),女,"1,242",45,1,5,0,10,17,1,1,0,0,0,0,0,0,10,109,4,12,0,25,43,2,3,0,0,0,0,0,0,20
105,1,私立,技專校院,1045,嶺東科技大學,碩士班(日間),女,136,10,0,2,0,0,6,0,0,0,0,0,0,0,0,2,16,0,3,1,0,8,0,0,0,0,0,0,0,0,4
105,1,私立,技專校院,1045,嶺東科技大學,碩士在職專班,女,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
105,1,私立,技專校院,1046,中國科技大學,學士班(日間),男,"3,785",145,3,8,0,36,18,0,0,0,0,0,0,0,0,80,239,5,10,0,47,40,0,0,0,0,0,0,0,0,137
105,1,私立,技專校院,1046,中國科技大學,學士班(進修),男,"1,227",92,1,2,0,7,45,0,1,0,0,0,0,0,0,36,167,1,4,0,12,83,0,1,0,0,0,0,0,0,66
105,1,私立,技專校院,1046,中國科技大學,碩士班(日間),男,84,18,0,0,0,1,14,0,1,0,0,0,0,0,0,2,29,0,0,0,1,25,0,1,0,0,0,0,0,0,2
105,1,私立,技專校院,1046,中國科技大學,碩士在職專班,男,17,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,1
105,1,私立,技專校院,1046,中國科技大學,學士班(日間),女,"5,583",136,8,11,0,44,21,2,0,0,0,0,0,0,0,50,241,17,16,0,68,58,2,2,0,0,0,0,0,0,78
105,1,私立,技專校院,1046,中國科技大學,學士班(進修),女,"1,101",68,1,6,0,10,29,4,1,0,0,0,0,0,0,17,126,5,11,0,15,55,6,2,0,0,0,0,0,0,32
105,1,私立,技專校院,1046,中國科技大學,碩士班(日間),女,56,4,0,0,0,0,3,0,0,0,0,0,0,0,0,1,11,0,0,0,1,7,0,0,0,0,0,0,0,0,3
105,1,私立,技專校院,1046,中國科技大學,碩士在職專班,女,18,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
105,1,私立,技專校院,1047,中臺科技大學,學士班(日間),男,"2,266",78,4,1,5,12,11,0,0,0,0,0,0,0,0,45,224,8,3,18,41,27,0,0,0,0,0,0,0,0,127
105,1,私立,技專校院,1047,中臺科技大學,學士班(進修),男,821,70,0,4,0,8,10,0,0,0,0,0,0,0,0,48,286,2,11,2,47,51,0,2,0,0,0,0,0,0,171
105,1,私立,技專校院,1047,中臺科技大學,碩士班(日間),男,57,9,1,1,0,0,2,0,0,0,0,0,0,0,0,5,19,1,1,2,0,6,0,0,0,0,0,0,0,0,9
105,1,私立,技專校院,1047,中臺科技大學,碩士在職專班,男,41,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,10,0,0,0,0,2,0,1,0,0,0,0,0,0,7
105,1,私立,技專校院,1047,中臺科技大學,博士班,男,18,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0
105,1,私立,技專校院,1047,中臺科技大學,學士班(日間),女,"3,858",106,2,7,6,27,19,1,1,0,0,0,0,0,0,43,256,8,20,15,76,34,1,10,0,0,0,0,0,0,92
105,1,私立,技專校院,1047,中臺科技大學,學士班(進修),女,"2,038",78,2,7,0,6,29,1,1,0,0,0,0,0,0,32,288,17,24,6,35,64,9,31,0,0,0,0,0,0,102
105,1,私立,技專校院,1047,中臺科技大學,碩士班(日間),女,108,11,0,0,0,0,6,0,3,0,0,0,0,0,0,2,22,0,0,0,0,8,0,5,0,0,0,0,0,0,9
105,1,私立,技專校院,1047,中臺科技大學,碩士在職專班,女,229,13,1,0,0,0,1,2,1,0,0,0,0,0,0,8,49,3,1,0,0,4,2,7,0,0,0,0,0,0,32
105,1,私立,技專校院,1047,中臺科技大學,博士班,女,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
105,1,私立,一般大學,1048,亞洲大學,學士班(日間),男,"3,886",139,13,1,22,22,16,0,0,0,0,0,0,0,0,65,612,51,26,146,0,80,0,0,0,0,0,0,0,0,309
105,1,私立,一般大學,1048,亞洲大學,學士班(進修),男,578,56,2,3,5,3,22,0,0,0,0,0,0,0,0,21,269,6,15,50,0,97,0,0,0,0,0,0,0,0,101
105,1,私立,一般大學,1048,亞洲大學,碩士班(日間),男,332,35,0,0,4,6,9,0,0,0,0,0,0,0,0,16,168,3,10,22,0,66,0,2,0,0,0,0,0,0,65
105,1,私立,一般大學,1048,亞洲大學,碩士在職專班,男,294,11,0,0,1,0,8,0,1,0,0,0,0,0,0,1,40,2,0,2,0,29,0,3,0,0,0,0,0,0,4
105,1,私立,一般大學,1048,亞洲大學,博士班,男,104,13,0,0,0,0,8,0,0,0,0,0,0,0,0,5,45,1,1,0,0,30,0,0,0,0,0,0,0,0,13
105,1,私立,一般大學,1048,亞洲大學,學士班(日間),女,"5,935",112,6,8,19,22,22,1,0,0,0,0,0,0,0,34,442,31,28,137,0,58,8,4,0,0,0,0,0,0,176
105,1,私立,一般大學,1048,亞洲大學,學士班(進修),女,610,30,2,0,2,6,15,0,0,0,0,0,0,0,0,5,176,16,15,32,0,72,6,4,0,0,0,0,0,0,31
105,1,私立,一般大學,1048,亞洲大學,碩士班(日間),女,296,27,2,0,4,2,11,1,0,0,0,0,0,0,0,7,144,11,9,17,0,61,9,9,0,0,0,0,0,0,28
105,1,私立,一般大學,1048,亞洲大學,碩士在職專班,女,193,19,5,0,0,1,7,0,1,0,0,0,0,0,0,5,64,6,1,2,0,37,2,3,0,0,0,0,0,0,13
105,1,私立,一般大學,1048,亞洲大學,博士班,女,60,6,0,0,0,0,5,0,0,0,0,0,0,0,0,1,21,1,0,0,0,19,0,0,0,0,0,0,0,0,1
105,1,私立,一般大學,1049,開南大學,學士班(日間),男,"3,203",112,1,7,11,9,17,0,0,0,0,0,0,0,0,67,266,4,16,42,9,49,0,1,0,0,0,0,0,0,145
105,1,私立,一般大學,1049,開南大學,學士班(進修),男,650,34,1,3,4,4,9,0,0,0,0,0,0,0,0,13,88,2,7,9,4,34,0,0,0,0,0,0,0,0,32
105,1,私立,一般大學,1049,開南大學,碩士班(日間),男,126,14,0,3,1,0,4,0,0,0,0,0,0,0,0,6,44,0,5,5,0,11,0,2,0,0,0,0,0,0,21
105,1,私立,一般大學,1049,開南大學,碩士在職專班,男,214,11,0,1,0,0,9,0,0,0,0,0,0,0,0,1,21,0,1,0,0,17,0,0,0,0,0,0,0,0,3
105,1,私立,一般大學,1049,開南大學,學士班(日間),女,"3,331",50,3,9,6,10,8,1,0,0,0,0,0,0,0,13,119,6,18,31,10,24,1,3,0,0,0,0,0,0,26
105,1,私立,一般大學,1049,開南大學,學士班(進修),女,485,19,0,4,2,1,7,2,0,0,0,0,0,0,0,3,54,0,12,5,1,24,5,1,0,0,0,0,0,0,6
105,1,私立,一般大學,1049,開南大學,碩士班(日間),女,100,4,0,1,1,0,2,0,0,0,0,0,0,0,0,0,24,2,3,2,0,11,0,2,0,0,0,0,0,0,4
105,1,私立,一般大學,1049,開南大學,碩士在職專班,女,156,7,0,0,0,0,4,0,1,0,0,0,0,0,0,2,10,0,0,0,0,5,0,3,0,0,0,0,0,0,2
105,1,私立,一般大學,1050,佛光大學,學士班(日間),男,"1,457",39,1,1,6,0,3,0,0,0,0,0,0,0,0,28,76,3,2,3,14,8,0,0,0,0,0,0,0,0,46
105,1,私立,一般大學,1050,佛光大學,碩士班(日間),男,243,29,1,0,0,0,13,0,0,0,0,0,0,0,0,15,90,7,3,0,2,48,0,1,0,0,0,0,0,0,29
105,1,私立,一般大學,1050,佛光大學,碩士在職專班,男,123,12,1,1,0,0,10,0,0,0,0,0,0,0,0,0,28,1,1,0,0,25,0,1,0,0,0,0,0,0,0
105,1,私立,一般大學,1050,佛光大學,博士班,男,27,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
105,1,私立,一般大學,1050,佛光大學,學士班(日間),女,"1,688",36,4,4,6,0,5,0,0,0,0,0,0,0,0,17,56,6,6,1,9,8,2,1,0,0,0,0,0,0,23
105,1,私立,一般大學,1050,佛光大學,碩士班(日間),女,324,38,2,1,0,0,23,0,0,0,0,0,0,0,0,12,97,4,5,0,1,54,2,4,0,0,0,0,0,0,27
105,1,私立,一般大學,1050,佛光大學,碩士在職專班,女,93,5,1,0,0,0,3,0,0,0,0,0,0,0,0,1,14,1,0,0,0,10,0,0,0,0,0,0,0,0,3
105,1,私立,一般大學,1050,佛光大學,博士班,女,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
105,1,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,五專,男,267,14,2,1,2,2,1,0,0,0,0,0,0,0,0,6,19,4,1,2,3,1,0,0,0,0,0,0,0,0,8
105,1,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,學士班(日間),男,"2,387",69,3,5,3,12,7,0,0,0,0,0,0,0,0,39,279,7,26,3,62,28,0,0,0,0,0,0,0,0,153
105,1,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,學士班(進修),男,888,93,7,4,17,14,27,0,0,0,0,0,0,0,0,24,172,7,8,28,39,80,0,0,0,0,0,0,0,0,10
105,1,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,碩士班(日間),男,32,5,0,0,1,0,1,0,0,0,0,0,0,0,0,3,17,0,0,1,0,3,0,0,0,0,0,0,0,0,13
105,1,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,碩士在職專班,男,35,3,0,1,0,0,1,0,0,0,0,0,0,0,0,1,8,0,0,2,2,3,0,0,0,0,0,0,0,0,1
105,1,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,五專,女,933,18,4,2,2,1,1,0,0,0,0,0,0,0,0,8,43,7,2,2,6,2,0,0,0,0,0,0,0,0,24
105,1,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,學士班(日間),女,"6,351",98,9,10,6,16,14,0,1,0,0,0,0,0,0,42,431,17,59,6,106,42,6,2,0,0,0,0,0,0,193
105,1,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,學士班(進修),女,"1,814",124,3,7,34,18,28,1,1,0,0,0,0,0,0,32,202,5,8,50,32,89,3,5,0,0,0,0,0,0,10
105,1,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,碩士班(日間),女,95,12,1,0,2,0,4,0,2,0,0,0,0,0,0,3,51,4,3,2,2,12,2,2,0,0,0,0,0,0,24
105,1,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,碩士在職專班,女,109,16,2,0,2,0,4,0,1,0,0,0,0,0,0,7,36,3,1,6,9,7,1,2,0,0,0,0,0,0,7
105,1,私立,技專校院,1052,遠東科技大學,二專(進修),男,35,3,0,2,0,0,1,0,0,0,0,0,0,0,0,0,7,0,2,0,0,2,0,0,0,0,0,0,0,0,3
105,1,私立,技專校院,1052,遠東科技大學,學士班(日間),男,"3,987",118,4,12,9,16,20,0,0,0,0,0,0,0,0,57,402,7,41,10,66,75,0,0,0,0,0,0,0,0,203
105,1,私立,技專校院,1052,遠東科技大學,學士班(進修),男,394,28,1,2,0,6,14,0,0,0,0,0,0,0,0,5,78,1,8,0,18,26,0,0,0,0,0,0,0,0,25
105,1,私立,技專校院,1052,遠東科技大學,碩士班(日間),男,147,12,0,1,0,1,4,0,0,0,0,0,0,0,0,6,37,0,3,0,4,14,0,0,0,0,0,0,0,0,16
105,1,私立,技專校院,1052,遠東科技大學,碩士在職專班,男,30,4,0,0,0,0,2,0,0,0,0,0,0,0,0,2,7,0,0,0,0,5,0,0,0,0,0,0,0,0,2
105,1,私立,技專校院,1052,遠東科技大學,學士班(日間),女,"2,455",50,5,11,2,13,7,0,0,0,0,0,0,0,0,12,154,14,33,4,34,34,4,0,0,0,0,0,0,0,31
105,1,私立,技專校院,1052,遠東科技大學,學士班(進修),女,192,10,0,0,0,0,8,0,2,0,0,0,0,0,0,0,28,0,3,0,7,10,0,3,0,0,0,0,0,0,5
105,1,私立,技專校院,1052,遠東科技大學,碩士班(日間),女,51,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,7,2,1,0,0,1,0,2,0,0,0,0,0,0,1
105,1,私立,技專校院,1053,光宇學校財團法人元培醫事科技大學,學士班(日間),男,"2,386",76,4,6,6,10,7,0,0,0,0,0,0,0,0,43,131,5,6,11,21,9,0,0,0,0,0,0,0,0,79
105,1,私立,技專校院,1053,光宇學校財團法人元培醫事科技大學,學士班(進修),男,517,26,2,2,4,1,10,0,0,0,0,0,0,0,0,7,46,3,2,5,1,18,0,0,0,0,0,0,0,0,17
105,1,私立,技專校院,1053,光宇學校財團法人元培醫事科技大學,碩士班(日間),男,120,8,0,1,0,0,5,0,0,0,0,0,0,0,0,2,12,1,1,0,0,7,0,0,0,0,0,0,0,0,3
105,1,私立,技專校院,1053,光宇學校財團法人元培醫事科技大學,碩士在職專班,男,15,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1
105,1,私立,技專校院,1053,光宇學校財團法人元培醫事科技大學,學士班(日間),女,"2,777",46,2,2,8,11,7,2,0,0,0,0,0,0,0,14,70,6,5,10,15,9,3,0,0,0,0,0,0,0,22
105,1,私立,技專校院,1053,光宇學校財團法人元培醫事科技大學,學士班(進修),女,809,22,3,2,2,1,8,1,0,0,0,0,0,0,0,5,37,5,3,4,6,10,2,0,0,0,0,0,0,0,7
105,1,私立,技專校院,1053,光宇學校財團法人元培醫事科技大學,碩士班(日間),女,129,4,0,1,0,0,1,1,1,0,0,0,0,0,0,0,11,1,2,1,0,3,1,1,0,0,0,0,0,0,2
105,1,私立,技專校院,1053,光宇學校財團法人元培醫事科技大學,碩士在職專班,女,16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
105,1,私立,技專校院,1054,景文科技大學,學士班(日間),男,"2,453",84,1,9,14,22,7,0,0,0,0,0,0,0,0,31,137,5,16,15,36,14,0,0,0,0,0,0,0,0,51
105,1,私立,技專校院,1054,景文科技大學,學士班(進修),男,958,63,1,5,12,8,19,0,0,0,0,0,0,0,0,18,112,8,8,13,22,27,0,0,0,0,0,0,0,0,34
105,1,私立,技專校院,1054,景文科技大學,碩士班(日間),男,42,3,1,0,0,0,0,0,0,0,0,0,0,0,0,2,7,2,0,0,0,1,0,0,0,0,0,0,0,0,4
105,1,私立,技專校院,1054,景文科技大學,碩士在職專班,男,63,8,0,0,3,0,5,0,0,0,0,0,0,0,0,0,16,0,5,1,0,9,0,0,0,0,0,0,0,0,1
105,1,私立,技專校院,1054,景文科技大學,學士班(日間),女,"3,101",42,6,5,4,13,5,0,0,0,0,0,0,0,0,9,85,6,10,4,35,11,1,0,0,0,0,0,0,0,18
105,1,私立,技專校院,1054,景文科技大學,學士班(進修),女,"1,017",33,3,5,1,3,13,2,2,0,0,0,0,0,0,4,50,9,6,1,13,14,2,1,0,0,0,0,0,0,4
105,1,私立,技專校院,1054,景文科技大學,碩士班(日間),女,15,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0
105,1,私立,技專校院,1054,景文科技大學,碩士在職專班,女,41,3,0,0,1,0,2,0,0,0,0,0,0,0,0,0,3,0,0,1,0,2,0,0,0,0,0,0,0,0,0
105,1,私立,技專校院,1055,中華醫事科技大學,二專(日間),男,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
105,1,私立,技專校院,1055,中華醫事科技大學,五專,男,516,16,1,1,0,4,1,0,0,0,0,0,0,0,0,9,23,1,1,0,5,1,0,0,0,0,0,0,0,0,15
105,1,私立,技專校院,1055,中華醫事科技大學,學士班(日間),男,"2,080",55,3,5,0,10,6,0,0,0,0,0,0,0,0,31,155,5,5,0,13,10,0,0,0,0,0,0,0,0,122
105,1,私立,技專校院,1055,中華醫事科技大學,學士班(進修),男,595,64,1,4,0,1,13,0,0,0,0,0,0,0,0,45,156,1,4,0,2,21,0,0,0,0,0,0,0,0,128
105,1,私立,技專校院,1055,中華醫事科技大學,碩士班(日間),男,51,4,0,0,0,0,1,0,0,0,0,0,0,0,0,3,8,0,0,0,0,2,0,0,0,0,0,0,0,0,6
105,1,私立,技專校院,1055,中華醫事科技大學,碩士在職專班,男,6,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
105,1,私立,技專校院,1055,中華醫事科技大學,二專(日間),女,49,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,3
105,1,私立,技專校院,1055,中華醫事科技大學,五專,女,"1,927",22,2,0,0,7,2,0,0,0,0,0,0,0,0,11,33,2,1,0,7,2,0,0,0,0,0,0,0,0,21
105,1,私立,技專校院,1055,中華醫事科技大學,學士班(日間),女,"3,025",68,3,6,0,6,7,0,0,0,0,0,0,0,0,46,185,3,12,0,15,15,0,1,0,0,0,0,0,0,139
105,1,私立,技專校院,1055,中華醫事科技大學,學士班(進修),女,"1,156",78,5,13,0,1,21,2,2,0,0,0,0,0,0,34,215,6,23,0,4,34,2,7,0,0,0,0,0,0,139
105,1,私立,技專校院,1055,中華醫事科技大學,碩士班(日間),女,40,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,1,0,0,0,0,0,0,0,0,5
105,1,私立,技專校院,1056,東南科技大學,二專(日間),男,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6
105,1,私立,技專校院,1056,東南科技大學,學士班(日間),男,"3,959",195,8,12,1,34,26,0,1,0,0,0,0,0,0,113,627,11,25,1,48,106,0,3,0,0,0,0,0,0,433
105,1,私立,技專校院,1056,東南科技大學,學士班(進修),男,488,34,1,0,0,0,12,0,0,0,0,0,0,0,0,21,200,3,8,0,2,46,0,0,0,0,0,0,0,0,141
105,1,私立,技專校院,1056,東南科技大學,碩士班(日間),男,114,4,0,0,0,0,3,0,0,0,0,0,0,0,0,1,17,0,0,0,0,9,0,0,0,0,0,0,0,0,8
105,1,私立,技專校院,1056,東南科技大學,碩士在職專班,男,40,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,0,0,0,0,3,0,0,0,0,0,0,0,0,8
105,1,私立,技專校院,1056,東南科技大學,二專(日間),女,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1
105,1,私立,技專校院,1056,東南科技大學,學士班(日間),女,"2,113",79,6,13,0,14,27,3,1,0,0,0,0,0,0,15,235,8,19,0,22,78,3,6,0,0,0,0,0,0,99
105,1,私立,技專校院,1056,東南科技大學,學士班(進修),女,166,7,0,0,0,0,2,0,0,0,0,0,0,0,0,5,41,2,1,1,2,15,0,0,0,0,0,0,0,0,20
105,1,私立,技專校院,1056,東南科技大學,碩士班(日間),女,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
105,1,私立,技專校院,1056,東南科技大學,碩士在職專班,女,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
105,1,私立,技專校院,1057,德明財經科技大學,二專(日間),男,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
105,1,私立,技專校院,1057,德明財經科技大學,學士班(日間),男,"2,751",85,3,3,5,9,6,0,0,0,0,0,0,0,0,59,207,6,9,11,23,28,0,0,0,0,0,0,0,0,130
105,1,私立,技專校院,1057,德明財經科技大學,學士班(進修),男,638,80,0,3,0,0,28,0,0,0,0,0,0,0,0,49,90,0,3,0,0,27,0,0,0,0,0,0,0,0,60
105,1,私立,技專校院,1057,德明財經科技大學,碩士班(日間),男,40,4,1,0,0,0,0,0,0,0,0,0,0,0,0,3,13,1,0,0,0,4,0,0,0,0,0,0,0,0,8
105,1,私立,技專校院,1057,德明財經科技大學,碩士在職專班,男,42,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4
105,1,私立,技專校院,1057,德明財經科技大學,學士班(日間),女,"4,689",73,3,3,2,16,7,0,0,0,0,0,0,0,0,42,160,10,13,9,26,30,0,1,0,0,0,0,0,0,71
105,1,私立,技專校院,1057,德明財經科技大學,學士班(進修),女,706,58,0,0,0,0,16,2,1,0,0,0,0,0,0,39,65,0,1,1,0,17,2,2,0,0,0,0,0,0,42
105,1,私立,技專校院,1057,德明財經科技大學,碩士班(日間),女,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3
105,1,私立,技專校院,1057,德明財經科技大學,碩士在職專班,女,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
105,1,私立,一般大學,1058,明道學校財團法人明道大學,學士班(日間),男,"1,946",42,2,2,0,2,6,0,0,0,0,0,0,0,0,30,78,4,3,3,2,7,0,0,0,0,0,0,0,0,59
105,1,私立,一般大學,1058,明道學校財團法人明道大學,學士班(進修),男,767,32,0,0,1,3,11,0,0,0,0,0,0,0,0,17,62,3,3,1,5,19,0,0,0,0,0,0,0,0,31
105,1,私立,一般大學,1058,明道學校財團法人明道大學,碩士班(日間),男,105,9,0,0,0,0,5,0,0,0,0,0,0,0,0,4,19,0,1,0,0,11,0,0,0,0,0,0,0,0,7
105,1,私立,一般大學,1058,明道學校財團法人明道大學,碩士在職專班,男,22,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
105,1,私立,一般大學,1058,明道學校財團法人明道大學,學士班(日間),女,"1,520",32,2,7,0,2,5,3,0,0,0,0,0,0,0,13,45,3,8,4,2,9,3,0,0,0,0,0,0,0,16
105,1,私立,一般大學,1058,明道學校財團法人明道大學,學士班(進修),女,466,14,0,0,0,3,6,1,0,0,0,0,0,0,0,4,23,0,1,0,5,8,2,0,0,0,0,0,0,0,7
105,1,私立,一般大學,1058,明道學校財團法人明道大學,碩士班(日間),女,84,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,1,0,0,0,6,0,2,0,0,0,0,0,0,5
105,1,私立,一般大學,1058,明道學校財團法人明道大學,碩士在職專班,女,45,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0
105,1,私立,一般大學,1058,明道學校財團法人明道大學,博士班,女,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
105,1,私立,技專校院,1060,南開科技大學,五專,男,818,39,1,0,2,10,5,0,0,0,0,0,0,0,0,21,102,10,4,15,27,31,0,0,0,0,0,0,0,0,15
105,1,私立,技專校院,1060,南開科技大學,學士班(日間),男,"2,307",121,5,5,0,12,24,0,0,0,0,0,0,0,0,75,233,25,19,5,36,74,0,0,0,0,0,0,0,0,74
105,1,私立,技專校院,1060,南開科技大學,學士班(進修),男,665,46,1,1,0,2,19,0,0,0,0,0,0,0,0,23,89,2,7,0,5,51,0,0,0,0,0,0,0,0,24
105,1,私立,技專校院,1060,南開科技大學,碩士班(日間),男,73,4,1,0,0,0,2,0,0,0,0,0,0,0,0,1,15,4,0,0,0,6,0,0,0,0,0,0,0,0,5
105,1,私立,技專校院,1060,南開科技大學,碩士在職專班,男,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,6,0,0,0,0,0,0,0,0,1
105,1,私立,技專校院,1060,南開科技大學,五專,女,208,7,0,0,1,2,1,0,0,0,0,0,0,0,0,3,26,2,0,2,12,6,0,0,0,0,0,0,0,0,4
105,1,私立,技專校院,1060,南開科技大學,學士班(日間),女,"1,201",29,4,2,1,4,8,1,0,0,0,0,0,0,0,9,68,14,8,0,17,23,3,0,0,0,0,0,0,0,3
105,1,私立,技專校院,1060,南開科技大學,學士班(進修),女,360,12,0,0,0,1,8,1,0,0,0,0,0,0,0,2,35,4,4,0,7,13,3,2,0,0,0,0,0,0,2
105,1,私立,技專校院,1060,南開科技大學,碩士班(日間),女,33,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,2,1,0,0,3,0,0,0,0,0,0,0,0,0
105,1,私立,技專校院,1060,南開科技大學,碩士在職專班,女,66,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,11,2,0,0,0,7,1,0,0,0,0,0,0,0,1
105,1,私立,技專校院,1061,中華學校財團法人中華科技大學,二專(進修),男,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
105,1,私立,技專校院,1061,中華學校財團法人中華科技大學,學士班(日間),男,"3,789",143,4,7,0,2,24,0,0,0,0,0,0,0,0,106,526,15,44,4,6,93,0,0,0,0,0,0,0,0,364
105,1,私立,技專校院,1061,中華學校財團法人中華科技大學,學士班(進修),男,900,71,0,2,0,6,16,0,0,0,0,0,0,0,0,47,241,7,4,1,19,58,0,0,0,0,0,0,0,0,152
105,1,私立,技專校院,1061,中華學校財團法人中華科技大學,碩士班(日間),男,182,14,0,2,0,0,6,0,0,0,0,0,0,0,0,6,49,1,5,0,1,24,0,0,0,0,0,0,0,0,18
105,1,私立,技專校院,1061,中華學校財團法人中華科技大學,碩士在職專班,男,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,0,0,11,0,0,0,0,0,0,0,0,5
105,1,私立,技專校院,1061,中華學校財團法人中華科技大學,二專(進修),女,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
105,1,私立,技專校院,1061,中華學校財團法人中華科技大學,學士班(日間),女,"2,039",52,4,11,0,1,11,0,0,0,0,0,0,0,0,25,180,11,38,1,2,40,6,0,0,0,0,0,0,0,82
105,1,私立,技專校院,1061,中華學校財團法人中華科技大學,學士班(進修),女,320,18,0,0,0,2,5,1,0,0,0,0,0,0,0,10,64,3,3,1,6,19,2,0,0,0,0,0,0,0,30
